
=== 2026-05-21T18:03:10 ===
F:\TFM experimento\training\.venv\Scripts\python.exe F:\TFM experimento\training\scripts\train_cls_hparams.py --data F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard --model F:\TFM experimento\training\runs\classify\runs\domainmix_pd5_from_fieldaug_e25_e10\weights\best.pt --epochs 25 --imgsz 320 --batch 32 --workers 4 --device 0 --project runs/pareto --name p02_img320_lr5e4_wd5e4_augmed_e25 --optimizer AdamW --lr0 0.0005 --weight-decay 0.0005 --dropout 0.0 --freeze 0 --aug-profile medium --mixup 0.0 --cutmix 0.0
New https://pypi.org/project/ultralytics/8.4.52 available  Update with 'pip install -U ultralytics'
Ultralytics 8.4.50  Python-3.12.10 torch-2.12.0+cu126 CUDA:0 (NVIDIA GeForce RTX 3080, 10240MiB)
[34m[1mengine\trainer: [0magnostic_nms=False, amp=True, angle=1.0, augment=False, auto_augment=randaugment, batch=32, bgr=0.0, box=7.5, cache=False, cfg=None, classes=None, close_mosaic=10, cls=0.5, cls_pw=0.0, compile=False, conf=None, copy_paste=0.0, copy_paste_mode=flip, cos_lr=False, cutmix=0.0, data=F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard, degrees=20, deterministic=True, device=0, dfl=1.5, dnn=False, dropout=0.0, dynamic=False, embed=None, end2end=None, epochs=25, erasing=0.25, exist_ok=False, fliplr=0.5, flipud=0.0, format=torchscript, fraction=1.0, freeze=None, half=False, hsv_h=0.035, hsv_s=0.65, hsv_v=0.55, imgsz=320, int8=False, iou=0.7, keras=False, kobj=1.0, line_width=None, lr0=0.0005, lrf=0.01, mask_ratio=4, max_det=300, mixup=0.0, mode=train, model=F:\TFM experimento\training\runs\classify\runs\domainmix_pd5_from_fieldaug_e25_e10\weights\best.pt, momentum=0.937, mosaic=1.0, multi_scale=0.0, name=p02_img320_lr5e4_wd5e4_augmed_e25, nbs=64, nms=False, opset=None, optimize=False, optimizer=AdamW, overlap_mask=True, patience=10, perspective=0.0008, plots=True, pose=12.0, pretrained=True, profile=False, project=runs/pareto, rect=False, resume=False, retina_masks=False, rle=1.0, save=True, save_conf=False, save_crop=False, save_dir=F:\TFM experimento\training\runs\classify\runs\pareto\p02_img320_lr5e4_wd5e4_augmed_e25, save_frames=False, save_json=False, save_period=-1, save_txt=False, scale=0.35, seed=0, shear=6, show=False, show_boxes=True, show_conf=True, show_labels=True, simplify=True, single_cls=False, source=None, split=val, stream_buffer=False, task=classify, time=None, tracker=botsort.yaml, translate=0.12, val=True, verbose=True, vid_stride=1, visualize=False, warmup_bias_lr=0.1, warmup_epochs=3.0, warmup_momentum=0.8, weight_decay=0.0005, workers=4, workspace=None
[34m[1mtrain:[0m F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard\train... found 15125 images in 10 classes  
ERROR [34m[1mval:[0m F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard\val... found 69 images in 8 classes (requires 10 classes, not 8)
[34m[1mtest:[0m None...
                   from  n    params  module                                       arguments                     
  0                  -1  1       464  ultralytics.nn.modules.conv.Conv             [3, 16, 3, 2]                 
  1                  -1  1      4672  ultralytics.nn.modules.conv.Conv             [16, 32, 3, 2]                
  2                  -1  1      7360  ultralytics.nn.modules.block.C2f             [32, 32, 1, True]             
  3                  -1  1     18560  ultralytics.nn.modules.conv.Conv             [32, 64, 3, 2]                
  4                  -1  2     49664  ultralytics.nn.modules.block.C2f             [64, 64, 2, True]             
  5                  -1  1     73984  ultralytics.nn.modules.conv.Conv             [64, 128, 3, 2]               
  6                  -1  2    197632  ultralytics.nn.modules.block.C2f             [128, 128, 2, True]           
  7                  -1  1    295424  ultralytics.nn.modules.conv.Conv             [128, 256, 3, 2]              
  8                  -1  1    460288  ultralytics.nn.modules.block.C2f             [256, 256, 1, True]           
  9                  -1  1    343050  ultralytics.nn.modules.head.Classify         [256, 10]                     
YOLOv8n-cls summary: 56 layers, 1,451,098 parameters, 1,451,098 gradients, 3.4 GFLOPs
Transferred 158/158 items from pretrained weights
[34m[1mAMP: [0mrunning Automatic Mixed Precision (AMP) checks...
[34m[1mAMP: [0mchecks passed 
[34m[1mtrain: [0mFast image access  (ping: 0.10.0 ms, read: 79.163.4 MB/s, size: 20.0 KB)
[K[34m[1mtrain: [0mScanning F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard\train... 15125 images, 0 corrupt: 100% ━━━━━━━━━━━━ 15125/15125  0.0s
[34m[1mval: [0mFast image access  (ping: 0.10.0 ms, read: 432.5283.9 MB/s, size: 63.0 KB)
[K[34m[1mval: [0mScanning F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard\val... 69 images, 0 corrupt: 100% ━━━━━━━━━━━━ 69/69  0.0s
[34m[1moptimizer:[0m AdamW(lr=0.0005, momentum=0.937) with parameter groups 26 weight(decay=0.0), 27 weight(decay=0.0005), 27 bias(decay=0.0)
Image sizes 320 train, 320 val
Using 4 dataloader workers
Logging results to [1mF:\TFM experimento\training\runs\classify\runs\pareto\p02_img320_lr5e4_wd5e4_augmed_e25[0m
Starting training for 25 epochs...
      Epoch    GPU_mem       loss  Instances       Size
[K       1/25     0.727G     0.3385         32        320: 0% ──────────── 0/473  1.1s
[K      10/25     0.939G    0.09184         32        320: 44% ━━━━━─────── 208/473 13.6it/s 18.5s<19.4s
[K      10/25     0.939G    0.09118         32        320: 45% ━━━━━─────── 211/473 18.2it/s 18.6s<14.4s
[K      10/25     0.939G    0.09124         32        320: 45% ━━━━━─────── 212/473 14.6it/s 18.8s<17.9s
[K      10/25     0.939G    0.09119         32        320: 45% ━━━━━─────── 215/473 17.8it/s 18.9s<14.5s
[K      10/25     0.939G    0.09115         32        320: 46% ━━━━━─────── 216/473 13.6it/s 19.2s<18.9s
[K      10/25     0.939G     0.0904         32        320: 47% ━━━━━╸────── 220/473 13.4it/s 19.5s<18.9s
[K      10/25     0.939G    0.08977         32        320: 47% ━━━━━╸────── 222/473 14.0it/s 19.6s<18.0s
[K      10/25     0.939G    0.09098         32        320: 47% ━━━━━╸────── 224/473 11.9it/s 19.9s<20.9s
[K      10/25     0.939G    0.09065         32        320: 48% ━━━━━╸────── 226/473 13.8it/s 20.0s<17.9s
[K      10/25     0.939G    0.09067         32        320: 48% ━━━━━╸────── 228/473 14.0it/s 20.1s<17.4s
[K      10/25     0.939G    0.09038         32        320: 49% ━━━━━╸────── 231/473 17.1it/s 20.3s<14.1s
[K      10/25     0.939G    0.09035         32        320: 49% ━━━━━╸────── 234/473 18.5it/s 20.4s<12.9s
[K      10/25     0.939G    0.08997         32        320: 50% ━━━━━╸────── 236/473 15.0it/s 20.7s<15.8s
[K      10/25     0.939G    0.08994         32        320: 50% ━━━━━━────── 238/473 14.5it/s 20.8s<16.2s
[K      10/25     0.939G    0.08949         32        320: 51% ━━━━━━────── 240/473 11.4it/s 21.3s<20.4s
[K      10/25     0.939G    0.09072         32        320: 51% ━━━━━━────── 242/473 13.6it/s 21.4s<17.0s
[K      10/25     0.939G    0.09009         32        320: 52% ━━━━━━────── 244/473 12.5it/s 21.6s<18.3s
[K      10/25     0.939G    0.08986         32        320: 52% ━━━━━━────── 246/473 12.9it/s 21.8s<17.6s
[K      10/25     0.939G    0.08955         32        320: 52% ━━━━━━────── 248/473 11.1it/s 22.1s<20.3s
[K      10/25     0.939G    0.08927         32        320: 53% ━━━━━━────── 250/473 12.4it/s 22.2s<18.0s
[K      10/25     0.939G    0.08885         32        320: 53% ━━━━━━────── 252/473 10.9it/s 22.5s<20.3s
[K      10/25     0.939G    0.08911         32        320: 54% ━━━━━━────── 255/473 16.1it/s 22.6s<13.5s
[K      10/25     0.939G    0.08911         32        320: 54% ━━━━━━────── 256/473 12.3it/s 22.9s<17.6s
[K      10/25     0.939G     0.0885         32        320: 55% ━━━━━━╸───── 259/473 15.5it/s 23.0s<13.8s
[K      10/25     0.939G    0.08883         32        320: 55% ━━━━━━╸───── 260/473 12.2it/s 23.2s<17.4s
[K      10/25     0.939G    0.08886         32        320: 56% ━━━━━━╸───── 263/473 17.2it/s 23.3s<12.2s
[K      10/25     0.939G    0.08967         32        320: 56% ━━━━━━╸───── 264/473 14.9it/s 23.4s<14.0s
[K      10/25     0.939G    0.08903         32        320: 56% ━━━━━━╸───── 267/473 18.4it/s 23.5s<11.2s
[K      10/25     0.939G    0.08937         32        320: 57% ━━━━━━╸───── 268/473 14.5it/s 23.7s<14.2s
[K      10/25     0.939G    0.08975         32        320: 57% ━━━━━━╸───── 270/473 15.8it/s 23.8s<12.9s
[K      10/25     0.939G    0.08926         32        320: 58% ━━━━━━╸───── 272/473 15.2it/s 24.0s<13.3s
[K      10/25     0.939G    0.08917         32        320: 58% ━━━━━━╸───── 275/473 19.5it/s 24.1s<10.1s
[K      10/25     0.939G    0.08895         32        320: 58% ━━━━━━━───── 276/473 15.1it/s 24.3s<13.0s
[K      10/25     0.939G    0.08869         32        320: 59% ━━━━━━━───── 279/473 17.8it/s 24.4s<10.9s
[K      10/25     0.939G     0.0885         32        320: 59% ━━━━━━━───── 280/473 15.1it/s 24.5s<12.8s
[K      10/25     0.939G    0.08843         32        320: 60% ━━━━━━━───── 283/473 17.2it/s 24.7s<11.1s
[K      10/25     0.939G    0.08852         32        320: 60% ━━━━━━━───── 284/473 13.1it/s 24.9s<14.4s
[K      10/25     0.939G    0.08819         32        320: 60% ━━━━━━━───── 286/473 14.5it/s 25.1s<12.9s
[K      10/25     0.939G    0.08884         32        320: 61% ━━━━━━━───── 288/473 15.3it/s 25.2s<12.1s
[K      10/25     0.939G    0.08858         32        320: 62% ━━━━━━━───── 291/473 18.1it/s 25.3s<10.1s
[K      10/25     0.939G    0.08837         32        320: 62% ━━━━━━━───── 292/473 15.2it/s 25.4s<11.9s
[K      10/25     0.939G    0.08836         32        320: 62% ━━━━━━━───── 293/473 11.8it/s 25.7s<15.3s
[K      10/25     0.939G    0.08791         32        320: 63% ━━━━━━━╸──── 296/473 15.3it/s 25.8s<11.6s
[K      10/25     0.939G    0.08778         32        320: 63% ━━━━━━━╸──── 297/473 12.1it/s 26.0s<14.5s
[K      10/25     0.939G    0.08852         32        320: 63% ━━━━━━━╸──── 300/473 15.4it/s 26.2s<11.3s
[K      10/25     0.939G     0.0888         32        320: 64% ━━━━━━━╸──── 301/473 12.1it/s 26.4s<14.2s
[K      10/25     0.939G    0.08899         32        320: 64% ━━━━━━━╸──── 304/473 16.9it/s 26.5s<10.0s
[K      10/25     0.939G    0.08914         32        320: 64% ━━━━━━━╸──── 305/473 14.0it/s 26.6s<12.0s
[K      10/25     0.939G    0.08873         32        320: 65% ━━━━━━━╸──── 308/473 16.7it/s 26.7s<9.9s
[K      10/25     0.939G    0.08859         32        320: 65% ━━━━━━━╸──── 309/473 13.6it/s 26.9s<12.0s
[K      10/25     0.939G    0.08868         32        320: 66% ━━━━━━━╸──── 312/473 17.1it/s 27.0s<9.4s
[K      10/25     0.939G    0.08861         32        320: 66% ━━━━━━━╸──── 313/473 14.0it/s 27.2s<11.4s
[K      10/25     0.939G    0.09009         32        320: 67% ━━━━━━━━──── 316/473 17.0it/s 27.3s<9.2s
[K      10/25     0.939G    0.09033         32        320: 67% ━━━━━━━━──── 317/473 12.6it/s 27.7s<12.4s
[K      10/25     0.939G    0.09038         32        320: 68% ━━━━━━━━──── 320/473 15.0it/s 27.9s<10.2s
[K      10/25     0.939G    0.09021         32        320: 68% ━━━━━━━━──── 321/473 11.7it/s 28.1s<13.0s
[K      10/25     0.939G    0.09048         32        320: 68% ━━━━━━━━──── 324/473 15.8it/s 28.2s<9.4s
[K      10/25     0.939G    0.09054         32        320: 69% ━━━━━━━━──── 325/473 13.6it/s 28.4s<10.9s
[K      10/25     0.939G    0.09034         32        320: 69% ━━━━━━━━──── 328/473 16.2it/s 28.5s<9.0s
[K      10/25     0.939G     0.0902         32        320: 70% ━━━━━━━━──── 329/473 13.3it/s 28.6s<10.8s
[K      10/25     0.939G    0.08999         32        320: 70% ━━━━━━━━──── 332/473 15.6it/s 28.8s<9.0s
[K      10/25     0.939G    0.09019         32        320: 70% ━━━━━━━━──── 333/473 12.9it/s 28.9s<10.8s
[K      10/25     0.939G    0.09029         32        320: 71% ━━━━━━━━╸─── 336/473 15.1it/s 29.1s<9.1s
[K      10/25     0.939G    0.09016         32        320: 71% ━━━━━━━━╸─── 337/473 12.0it/s 29.3s<11.3s
[K      10/25     0.939G    0.08999         32        320: 72% ━━━━━━━━╸─── 340/473 15.9it/s 29.4s<8.4s
[K      10/25     0.939G     0.0905         32        320: 72% ━━━━━━━━╸─── 341/473 12.5it/s 29.6s<10.6s
[K      10/25     0.939G    0.09158         32        320: 73% ━━━━━━━━╸─── 343/473 14.5it/s 29.7s<9.0s
[K      10/25     0.939G    0.09129         32        320: 73% ━━━━━━━━╸─── 345/473 11.8it/s 30.1s<10.8s
[K      10/25     0.939G    0.09163         32        320: 73% ━━━━━━━━╸─── 347/473 14.3it/s 30.2s<8.8s
[K      10/25     0.939G    0.09196         32        320: 74% ━━━━━━━━╸─── 349/473 13.4it/s 30.4s<9.3s
[K      10/25     0.939G    0.09202         32        320: 74% ━━━━━━━━╸─── 352/473 17.4it/s 30.5s<7.0s
[K      10/25     0.939G    0.09184         32        320: 75% ━━━━━━━━╸─── 353/473 14.0it/s 30.7s<8.6s
[K      10/25     0.939G    0.09243         32        320: 75% ━━━━━━━━━─── 356/473 15.3it/s 30.8s<7.6s
[K      10/25     0.939G    0.09287         32        320: 75% ━━━━━━━━━─── 357/473 11.2it/s 31.5s<10.4s
[K      10/25     0.939G    0.09287         32        320: 76% ━━━━━━━━━─── 360/473 14.5it/s 31.6s<7.8s
[K      10/25     0.939G    0.09333         32        320: 76% ━━━━━━━━━─── 361/473 11.2it/s 31.9s<10.0s
[K      10/25     0.939G    0.09346         32        320: 77% ━━━━━━━━━─── 364/473 15.1it/s 32.0s<7.2s
[K      10/25     0.939G    0.09353         32        320: 77% ━━━━━━━━━─── 365/473 12.9it/s 32.1s<8.4s
[K      10/25     0.939G    0.09337         32        320: 78% ━━━━━━━━━─── 368/473 16.9it/s 32.3s<6.2s
[K      10/25     0.939G    0.09349         32        320: 78% ━━━━━━━━━─── 369/473 13.5it/s 32.4s<7.7s
[K      10/25     0.939G    0.09406         32        320: 79% ━━━━━━━━━─── 372/473 17.3it/s 32.5s<5.8s
[K      10/25     0.939G    0.09417         32        320: 79% ━━━━━━━━━─── 373/473 14.1it/s 32.7s<7.1s
[K      10/25     0.939G    0.09407         32        320: 79% ━━━━━━━━━╸── 375/473 15.3it/s 32.8s<6.4s
[K      10/25     0.939G    0.09443         32        320: 80% ━━━━━━━━━╸── 377/473 13.3it/s 33.0s<7.2s
[K      10/25     0.939G    0.09531         32        320: 80% ━━━━━━━━━╸── 379/473 14.4it/s 33.2s<6.5s
[K      10/25     0.939G    0.09522         32        320: 81% ━━━━━━━━━╸── 381/473 11.5it/s 33.6s<8.0s
[K      10/25     0.939G    0.09505         32        320: 81% ━━━━━━━━━╸── 385/473 10.4it/s 34.1s<8.5s
[K      10/25     0.939G    0.09503         32        320: 82% ━━━━━━━━━╸── 389/473 13.8it/s 34.3s<6.1s
[K      10/25     0.939G    0.09485         32        320: 83% ━━━━━━━━━╸── 392/473 17.9it/s 34.4s<4.5s
[K      10/25     0.939G     0.0953         32        320: 83% ━━━━━━━━━╸── 393/473 13.4it/s 34.7s<6.0s
[K      10/25     0.939G    0.09506         32        320: 84% ━━━━━━━━━━── 396/473 16.4it/s 34.8s<4.7s
[K      10/25     0.939G    0.09526         32        320: 84% ━━━━━━━━━━── 397/473 13.6it/s 35.0s<5.6s
[K      10/25     0.939G     0.0951         32        320: 85% ━━━━━━━━━━── 401/473 14.6it/s 35.2s<4.9s
[K      10/25     0.939G    0.09497         32        320: 86% ━━━━━━━━━━── 405/473 15.4it/s 35.5s<4.4s
[K      10/25     0.939G    0.09492         32        320: 86% ━━━━━━━━━━── 408/473 18.4it/s 35.6s<3.5s
[K      10/25     0.939G    0.09512         32        320: 86% ━━━━━━━━━━── 409/473 15.2it/s 35.7s<4.2s
[K      10/25     0.939G    0.09517         32        320: 87% ━━━━━━━━━━── 412/473 18.3it/s 35.8s<3.3s
[K      10/25     0.939G    0.09508         32        320: 87% ━━━━━━━━━━── 413/473 15.2it/s 35.9s<3.9s
[K      10/25     0.939G     0.0948         32        320: 88% ━━━━━━━━━━╸─ 417/473 14.9it/s 36.2s<3.8s
[K      10/25     0.939G    0.09555         32        320: 89% ━━━━━━━━━━╸─ 420/473 18.6it/s 36.3s<2.9s
[K      10/25     0.939G    0.09552         32        320: 89% ━━━━━━━━━━╸─ 421/473 13.9it/s 36.7s<3.7s
[K      10/25     0.939G    0.09526         32        320: 90% ━━━━━━━━━━╸─ 424/473 16.2it/s 36.8s<3.0s
[K      10/25     0.939G    0.09516         32        320: 90% ━━━━━━━━━━╸─ 425/473 12.8it/s 37.0s<3.8s
[K      10/25     0.939G     0.0958         32        320: 90% ━━━━━━━━━━╸─ 428/473 17.3it/s 37.1s<2.6s
[K      10/25     0.939G     0.0963         32        320: 91% ━━━━━━━━━━╸─ 429/473 13.9it/s 37.3s<3.2s
[K      10/25     0.939G    0.09595         32        320: 91% ━━━━━━━━━━╸─ 432/473 16.0it/s 37.4s<2.6s
[K      10/25     0.939G    0.09598         32        320: 92% ━━━━━━━━━━╸─ 433/473 13.4it/s 37.6s<3.0s
[K      10/25     0.939G    0.09568         32        320: 92% ━━━━━━━━━━━─ 436/473 16.9it/s 37.7s<2.2s
[K      10/25     0.939G    0.09583         32        320: 92% ━━━━━━━━━━━─ 437/473 13.4it/s 37.9s<2.7s
[K      10/25     0.939G    0.09539         32        320: 93% ━━━━━━━━━━━─ 440/473 15.2it/s 38.0s<2.2s
[K      10/25     0.939G    0.09524         32        320: 93% ━━━━━━━━━━━─ 441/473 11.3it/s 38.5s<2.8s
[K      10/25     0.939G    0.09514         32        320: 94% ━━━━━━━━━━━─ 444/473 15.1it/s 38.6s<1.9s
[K      10/25     0.939G    0.09512         32        320: 94% ━━━━━━━━━━━─ 445/473 11.7it/s 38.9s<2.4s
[K      10/25     0.939G    0.09515         32        320: 95% ━━━━━━━━━━━─ 448/473 14.6it/s 39.0s<1.7s
[K      10/25     0.939G    0.09503         32        320: 95% ━━━━━━━━━━━─ 449/473 12.3it/s 39.2s<2.0s
[K      10/25     0.939G    0.09474         32        320: 96% ━━━━━━━━━━━─ 452/473 14.9it/s 39.3s<1.4s
[K      10/25     0.939G    0.09515         32        320: 96% ━━━━━━━━━━━─ 453/473 12.1it/s 39.5s<1.7s
[K      10/25     0.939G    0.09521         32        320: 96% ━━━━━━━━━━━╸ 455/473 14.2it/s 39.6s<1.3s
[K      10/25     0.939G    0.09513         32        320: 97% ━━━━━━━━━━━╸ 457/473 11.5it/s 40.0s<1.4s
[K      10/25     0.939G    0.09511         32        320: 97% ━━━━━━━━━━━╸ 460/473 14.7it/s 40.1s<0.9s
[K      10/25     0.939G      0.095         32        320: 97% ━━━━━━━━━━━╸ 461/473 11.1it/s 40.5s<1.1s
[K      10/25     0.939G    0.09502         32        320: 98% ━━━━━━━━━━━╸ 465/473 12.5it/s 40.7s<0.6s
[K      10/25     0.939G     0.0948         32        320: 99% ━━━━━━━━━━━╸ 467/473 13.7it/s 40.8s<0.4s
[K      10/25     0.939G    0.09508         32        320: 99% ━━━━━━━━━━━╸ 469/473 12.2it/s 41.1s<0.3s
[K      10/25     0.939G    0.09493         21        320: 100% ━━━━━━━━━━━╸ 472/473 14.7it/s 41.2s<0.1s
[K      10/25     0.939G    0.09493         21        320: 100% ━━━━━━━━━━━━ 473/473 11.5it/s 41.2s


[K               classes   top1_acc   top5_acc: 100% ━━━━━━━━━━━━ 2/2 69.5it/s 0.0s

                   all      0.493      0.739



      Epoch    GPU_mem       loss  Instances       Size


[K      11/25     0.939G     0.1694         32        320: 1% ──────────── 3/473 6.6it/s 0.1s<1:11
[K      11/25     0.939G       0.18         32        320: 1% ──────────── 6/473 12.3it/s 0.3s<37.9s
[K      11/25     0.939G     0.1592         32        320: 2% ──────────── 8/473 11.0it/s 0.5s<42.5s
[K      11/25     0.939G     0.1251         32        320: 2% ──────────── 11/473 13.8it/s 0.7s<33.5s
[K      11/25     0.939G     0.1077         32        320: 3% ──────────── 14/473 16.4it/s 0.8s<28.0s
[K      11/25     0.939G    0.09703         32        320: 3% ──────────── 16/473 14.4it/s 1.0s<31.7s
[K      11/25     0.939G    0.09946         32        320: 4% ──────────── 19/473 17.5it/s 1.1s<25.9s
[K      11/25     0.939G    0.09888         32        320: 4% ╸─────────── 20/473 13.2it/s 1.4s<34.3s
[K      11/25     0.939G        0.1         32        320: 5% ╸─────────── 22/473 14.6it/s 1.6s<30.9s
[K      11/25     0.939G    0.09831         32        320: 5% ╸─────────── 24/473 12.7it/s 1.8s<35.5s
[K      11/25     0.939G    0.09654         32        320: 6% ╸─────────── 27/473 16.7it/s 1.9s<26.7s
[K      11/25     0.939G    0.09407         32        320: 6% ╸─────────── 28/473 12.5it/s 2.3s<35.7s
[K      11/25     0.939G    0.09317         32        320: 6% ╸─────────── 30/473 14.2it/s 2.4s<31.3s
[K      11/25     0.939G    0.08985         32        320: 7% ╸─────────── 32/473 12.2it/s 2.7s<36.0s
[K      11/25     0.939G    0.08731         32        320: 7% ╸─────────── 35/473 14.6it/s 2.8s<30.0s
[K      11/25     0.939G     0.0872         32        320: 8% ╸─────────── 36/473 12.6it/s 3.0s<34.6s
[K      11/25     0.939G    0.08908         32        320: 8% ╸─────────── 39/473 15.1it/s 3.1s<28.7s
[K      11/25     0.939G    0.08904         32        320: 8% ━─────────── 40/473 12.3it/s 3.3s<35.2s
[K      11/25     0.939G    0.08733         32        320: 9% ━─────────── 42/473 14.6it/s 3.4s<29.5s
